personId,movieId,characters
5576,151960,Bravo (voice)
15886,151960,Rochelle (voice)
18,151960,Chug (voice)
10742,151960,Dottie (voice)
8930,151960,Bulldog (voice)
11085,151960,Echo (voice)
57119,151960,Roper (voice)
77234,151960,Ishani (voice)
825,151960,Skipper (voice)
86498,151960,Ned:Zed (voice)
75038,151960,Ripslinger (voice)
16814,151960,Franz (voice)
52404,175112,Tinker Bell  (voice)
91606,175112,Captain Hook  (voice)
110014,175112,Zarina  (voice)
21063,175112,Vidia  (voice)
34982,175112,Dewey (voice)
12077,175112,Oppenheimer (voice)
15761,175112,Gliss (voice)
205307,175112,Periwinkle (voice)
146748,175112,Rosetta (voice)
140,175112,Silvermist  (voice)
66896,175112,Iridessa (voice)
62067,175112,Bonito (voice)
971877,175112,Starboard (voice)
24362,175112,Yang (voice)
43125,175112,Bobble (voice)
239019,76649,Milo
530,76649,Aurelia
70456,76649,Cassia
31164,76649,Atticus
51989,76649,Ariadne
15440,76649,Lucretius
2628,76649,Corvus
156590,76649,Bellator
6071,76649,Proculus
69230,173210,Himself (Archive Footage)
12219,173210,Himself (Archive Footage)
143210,173210,Himself
9290,173210,Himself
64809,173210,Himself
556942,173210,Himself
57755,175574,Jake (voice)
887,175574,Reggie (voice)
56322,175574,Jenny (voice)
58873,175574,Governor Bradford (voice)
17782,175574,Myles Standish (voice)
1752,175574,S.T.E.V.E. (voice)
141775,175574,President's Daughter (voice)
59784,175574,Amos (voice)
62067,175574,Narrator:Alejandro (voice)
50880,175574,Chief Massasoit (voice)
134,68718,Django
27319,68718,Dr. King Schultz
6193,68718,Calvin Candie
11703,68718,Broomhilda von Shaft
2231,68718,Stephen
27740,68718,Billy Crash
27770,68718,Leonide Moguy
1736,68718,Ace Speck
25129,68718,Spencer Gordon Bennet
2536,68718,The LeQuint Dickey Mining Co. Employee
22132,68718,Big John Brittle
565498,68718,Lara Lee Candie-Fitzwilly
5377,68718,D'Artagnan
22383,68718,Amerigo Vessepi
785,68718,Dicky Speck
114293,68718,U.S. Marshall Gill Tatum
69494,68718,Sheriff Bill Sharp
6725,68718,Son of a Gunfighter
21007,68718,Bag Head #2
20494,68718,Tracker
2234,68718,Tracker
87312,68718,Tracker
138,68718,The LeQuint Dickey Mining Co. Employee
45210,68718,Le Quint Dickie Mining Company Employee
34502,188207,Hercules
934219,188207,Sotiris
78110,188207,King Amphitryon
228969,188207,Queen Alcmene
60805,188207,Creon
1118,188207,Chiron
51670,188207,Tarak
26258,188207,Lucius
1108570,188207,Half Face:Champion
105688,188207,Battalion Commander
3223,68721,Tony Stark:Iron Man
12052,68721,Virginia 'Pepper' Potts
529,68721,Aldrich Killian
1896,68721,Lt. Col. James Rhodes
2282,68721,Trevor Slattery
15556,68721,Maya Hansen
15277,68721,Happy Hogan
6162,68721,Jarvis (voice)
6573,68721,President Ellis
18473,68721,Savin
37252,68721,Miss Elkridge
992507,68721,Jack Taggert
49275,68721,Rose Hills Sherrif
445918,68721,Richie
23495,68721,Hollywood Type
121953,68721,Ellen Brandt
17181,68721,Harley Keener
15860,68721,Vice President Rodriguez
7624,68721,Pageant Judge
1324443,276690,Ryu
29406,276690,Akuma
62,187,Hartigan
2295,187,Marv
2296,187,Dwight
56731,187,Nancy Callahan
109,187,Kevin
2299,187,The Salesman
5915,187,Goldie:Wendy
585,187,Cardinal Roark
1121,187,Jackie Boy
5916,187,Gail
61981,187,Manute
6278,187,Miho
6279,187,Becky
328,187,Shellie
6280,187,Senator Roark
6407,187,The Customer
6408,187,Roark Jr.:The Yellow Bastard
147,187,Bob
17832,187,Lucille
2139,187,Nancy (11 Years)
2293,187,Priest
7399,116745,Walter Mitty
41091,116745,Cheryl Melhoff
10872,116745,Todd Maher
4090,116745,Edna Mitty
36801,116745,Ted Hendricks
17696,116745,Odessa Mitty
2228,116745,Sean O'Connell
28419,116745,Gary Mannheim
2524,210479,Ivan Locke
47720,210479,Katrina
125660,210479,Donal
39187,210479,Bethan
27632,210479,Gareth
81260,210479,Sean
53917,210479,Cassidy
77996,80274,Ender Wiggin
3,80274,Colonel Hyrum Graff
130640,80274,Petra Arkanian
17140,80274,Valentine Wiggin
2282,80274,Mazer Rackham
19492,80274,Major Gwen Anderson
204191,80274,Bean
57412,80274,Bonzo Madrid
284628,80274,Peter Wiggin
84409,80274,Bernard
1892,152760,James Granger
112,152760,Claire Simone
1461,152760,Frank Stokes
1532,152760,Richard Campbell
1230,152760,Walter Garfield
19923,152760,Donald Jeffries
56024,152760,Jean Claude Clermont
12438,152760,Preston Savitz
89821,152760,Sam Epstein
5646,152760,Viktor Stahl
84197,152760,Commander Elya
54274,152760,Rene Armand
31511,152760,Doctor
38486,152760,Dentist
2949,152760,Emile
18277,49047,Dr. Ryan Stone
1461,49047,Matt Kowalski
228,49047,Mission Control (voice)
74568,10195,Thor
524,10195,Jane Foster
91606,10195,Loki
4173,10195,Odin
1640,10195,Erik Selvig
52852,10195,Darcy
9048,10195,Agent Coulson
10132,10195,King Laufey
17605,10195,Heimdall
56614,10195,Volstagg
13275,10195,Hogun
77880,10195,Fandral
59817,10195,Sif
14343,10195,Frigga
78150,10195,Frost Giant Hailstrum
33045,10195,Townie
7624,10195,Stan the Man
2231,10195,Nick Fury
17604,10195,Clint Barton:Hawkeye
517,254904,Devereaux
972356,254904,Mason
18182,254904,Alice
17200,254904,Hanley
70874,254904,Arkady Federov
1213278,254904,Sarah
81684,254904,Celia
883,254904,Perry Weinstein
14432,254904,Edgar Simpson
938096,254904,Fderov's Chief of Staff
10980,149509,Ig Perrish
36594,149509,Merrin Williams
17442,149509,Glenna
1736,149509,Derrick Perrish
2978,149509,Lee Tourneau
29234,149509,
1152083,149509,Young Merrin
5294,76203,Solomon Northup
17288,76203,Edwin Epps
71580,76203,William Ford
17142,76203,John Tibeats
13242,76203,Theophilus Freeman
1267329,76203,Patsey
34490,76203,Mary Epps
287,76203,Samuel Bass
39390,76203,Robert (as Michael Kenneth Williams)
1981,76203,Mistress Shaw
1213573,76203,Hamilton
180422,76203,Judge Turner
39520,76203,Armsby
6908,76203,Captain
16459,76203,Jonus Ray
16460,76203,Jasper
73968,49521,Clark Kent:Kal-El
9273,49521,Lois Lane
335,49521,General Zod
2882,49521,Martha Kent
934,49521,Jor-El
43202,49521,Faora-Ul
1269,49521,Jonathan Kent
22227,49521,Colonel Hardy
2975,49521,Perry White
77223,49521,Emerson
8786,49521,Lara Lor-Van
31028,49521,Dr. Emil Hamilton
236302,49521,Clark Kent at 13
50217,49521,Steve Lombard
17832,49521,Kelor (voice)
37698,49521,Jax-Ur
2320,49521,Lor-Em
11831,49521,Ro-Zar
59312,49521,Officer Sekowsky
3894,49026,Bruce Wayne:Batman
3895,49026,Alfred
64,49026,Commissioner Gordon
1813,49026,Selina Kyle
2524,49026,Bane
8293,49026,Miranda
24045,49026,Blake
192,49026,Fox
2037,49026,Dr. Jonathan Crane:Scarecrow
36594,49026,Jen
3896,49026,Ra's Al Ghul
8654,49026,Deputy Commissioner Foley
16607,49026,Dr. Pavel (as Alon Moni Aboutboul)
77335,49026,Daggett
21316,49026,The Mayor
928532,49026,Young Ra's Al Ghul
71010,49026,Prisoner
125025,49026,Young Talia Al Ghul
211521,49026,Mercenary Security #1
10582,49026,Captain Jones
49735,49026,CIA Op
21593,2105,Jim Levenstein
21594,2105,Chris 'Oz' Ostreicher
21403,2105,Kevin Meyers
21595,2105,Michelle Flaherty
21596,2105,Nadia
1234,2105,Victoria 'Vicky' Lathum
52480,2105,Paul Finch
57599,2105,Steve Stifler
26510,2105,Jim's Father
10871,2105,Jessica
8211,2105,Heather
38334,2105,Stifler's Mom
26999,2105,Chuck Sherman
53116,2105,Albert
54586,2105,Jim's Mother
68842,2105,John
116027,2105,Matt Stifler
1893,2105,Tom Myers
110,192149,Chester MacFarland
205,192149,Colette MacFarland
25072,192149,Rydal
46066,192149,Yahya
37204,192149,Paul Vittorio
4687,85350,Olivia
569,85350,Mason Sr.
931945,85350,Charlie
7056,209249,Kate
517,209249,Richard
9191,209249,Jerry
9139,209249,Penelope
78216,209249,
31071,209249,Catherine
93532,209249,Vincent Kruger
584338,209249,Tim
13240,193756,Marcus Luttrell
60900,193756,Mike Murphy
46593,193756,Danny Dietz
11107,193756,Matt Axelson
8783,193756,Lt. Cmdr. Erik S. Kristensen
23498,193756,Shane Patton
98953,193756,Hasslert
108532,193756,Peter Musselman
77109,193756,SEAL Captain Kenney (uncredited)
287,72190,Gerry Lane
175826,72190,Karen Lane
18473,72190,Captain Speke
78050,72190,Andrew Fassbach
28657,72190,Parajumper
2607,72190,Thierry Umutoni
52,72190,Ex-CIA Agent
12982,72190,W.H.O. Doctor
677,72190,W.H.O. Doctor
17839,72190,WHO Doctor
23440,72190,Russian Fighter
83276,212231,Topher
2372,212231,Barry Lerner
54247,212231,Brendan Butler
26087,212231,
77109,212231,
58058,212231,
131,181886,Adam Bell:Anthony St. Claire
19119,181886,Mary
190895,181886,Helen
6588,181886,Adam's Mother
5925,181886,Carl
65731,19995,Jake Sully
8691,19995,Neytiri
10205,19995,Dr. Grace Augustine
32747,19995,Col. Quaritch
17647,19995,Trudy Chacon
1771,19995,Selfridge
59231,19995,Norm Spellman
30485,19995,Moat
15853,19995,Eytukan
10964,19995,Tsu'Tey
95697,19995,Dr. Max Patel
42317,19995,Venture Star Crew Chief
215913,19995,Dragon Gunship Navigator
68278,19995,Horse Clan Leader
83105,19995,Troupe (as Debra Skelton)
147898,19995,Nav'i (uncredited)
98216,19995,Samson Pilot
62064,54138,Captain James T. Kirk
17306,54138,Spock
8691,54138,Uhura
1372,54138,Bones
11108,54138,Scotty
68842,54138,Sulu
71580,54138,Khan
21028,54138,Chekov
21089,54138,Christopher Pike
59860,54138,Carol
27811,54138,Admiral Alexander Marcus
5141,54138,Moto
1192492,54138,Navigation Officer Darwin
1749,54138,Spock Prime
60255,172391,Khumba (voice)
3896,172391,Phango (voice)
884,172391,Skalk (voice)
1285,172391,Tombi (voice)
2975,172391,Seko (voice)
20766,172391,Bradley (voice)
18284,172391,Mama V (voice)
15563,172391,Lungisa
47646,172391,Nora (voice)
23680,172391,Meerkat Father (voice)
34982,172391,Rabbit (voice)
18284,172391,Mama V (voice)
2975,242095,Dr. Wallace Damon
25836,242095,
7401,242095,Mirabelle
1173984,242095,Haley Peterson
5367,231576,Aidan Bloom
11661,231576,Sarah Bloom
125025,231576,Grace
49002,231576,Anthony
25503,231576,Saul Bloom
45827,231576,Janine
5374,231576,Paul
51547,231576,Audition Actor #2
87951,231576,Rabbi Rosenberg
54415,231576,Noah
34502,230222,Tarzan
111922,230222,Derek
109151,230222,Alice
57192,230222,Jane Porter
4753,230222,Miller
120894,230222,John Greystoke
54728,230222,Smith
87722,70981,Elizabeth Shaw
17288,70981,David
6885,70981,Meredith Vickers
17605,70981,Janek
529,70981,Peter Weyland
130253,70981,Charlie Holloway
28847,70981,Millburn
228968,70981,Chance
17178,70981,Shaw's Father
946696,70981,Last Engineer
58787,70981,Shaw's Mother
6614,285423,Fox
154955,285423,Danielle 'Danni' Allen
71913,285423,Kettner
65344,285423,Cpt. Jones
32747,285423,Major Gavins
1352677,285423,Soc Cooper
12073,808,Shrek (voice)
776,808,Donkey (voice)
6941,808,Princess Fiona (voice)
12074,808,Lord Farquaad (voice)
1925,808,Monsieur Hood (voice)
12075,808,Ogre Hunter (voice)
12077,808,Captain of Guards (voice)
12098,808,Geppetto:Magic Mirror (voice)
12095,808,Pinocchio:Three Pigs (voice)
7210,808,Old Woman (voice)
27428,59859,Dave Lizewski:Kick-Ass
56734,59859,Mindy Macready:Hit-Girl
54691,59859,Chris D'Amico:The Motherfucker
54729,59859,Marty Eisenberg:Battle Guy
206,59859,Colonel Stars and Stripes
51936,59859,Night Bitch
49002,59859,Doctor Gravity
978,59859,Tommy's Dad
9779,59859,Detective Marcus Williams
984658,59859,Brooke
3309,59859,Todd:Ass Kicker
116882,59859,Katie Deauxma
20759,59859,Angie D'Amico
5723,59859,Javier
589652,59859,Insect Man
41686,109451,Steve (voice)
1772,109451,Sam Sparks (voice)
53256,109451,Earl Devereaux (voice)
3085,109451,Tim Lockwood (voice)
62861,109451,Baby Brent (voice)
109869,109451,Barb (voice)
19278,109451,Flint Lockwood (voice)
4589,109451,Manny (voice)
62831,109451,Chester V (voice)
87056,109451,Cal Devereaux (voice)
12095,109451,Barry:Dill Pickle (voice)
4764,82690,Wreck-It Ralph
43775,82690,Sergeant Calhoun
7404,82690,Vanellope von Schweetz
58737,82690,Fix-It Felix
95002,82690,Rancis Fluggerbutter
76245,82690,Wynnchel
21088,82690,King Candy
125167,82690,Taffyta Muttonfudge
21131,82690,Markowski
18977,82690,Mr. Litwak
352,82690,General Hologram
3202,82690,Mary
84495,82690,Don
46074,82690,Deanna
73128,82690,Roy
75038,82690,Sonic the Hedgehog
34521,82690,Tapper
294916,82690,Beard Papa
165787,82690,Zangief
6384,64686,Kai
9195,64686,Kuranosuke Ôishi
58593,64686,Mika
13275,64686,Lord Kira
136191,64686,Lord Asano
18054,64686,Witch
3894,168672,Irving Rosenfeld
51329,168672,Richie DiMaso
9273,168672,Syndey Prosser
17604,168672,Carmine Polito
72129,168672,Rosalyn Rosenfeld
52849,168672,Stoddard Thorsen
454,168672,Paco Hernandez
4941,168672,Anthony Amado
380,168672,Victor Tellegio
54738,168672,Pete Musane
126932,168672,Dolly Polito
92614,168672,Cosmo Girl
999737,168672,Abbie Abrams
13023,168672,Brenda
74242,168672,Carl Elway
5419,168672,Irv's Sheik Plant
142389,77951,Ricky (voice)
15033,77951,Patchi (voice)
1372,77951,Uncle Zack (voice)
5723,77951,Alex (voice)
203048,77951,Scowler (voice)
109046,77951,Juniper (voice)
300489,77951,Dinosaur ID Card (voice)
6193,27205,Cobb
24045,27205,Arthur
27578,27205,Ariadne
2524,27205,Eames
3899,27205,Saito
2037,27205,Robert Fischer
8293,27205,Mal
3895,27205,Miles
95697,27205,Yusuf
13022,27205,Browning
4935,27205,Maurice Fischer
526,27205,Nash
66441,27205,Blonde
21593,71552,Jim Levenstein
21595,71552,Michelle Flaherty-Levenstein
57599,71552,Steve Stifler
21594,71552,Chris 'Oz' Ostreicher
21403,71552,Kevin Myers
1234,71552,Victoria 'Vicky' Lathum
8211,71552,Heather
52480,71552,Paul Finch
68842,71552,John
38334,71552,Stifler's Mom
26510,71552,Jim's Father
10871,71552,Jessica
37046,71552,Selena
74618,71552,Mia
21596,71552,Nadia
26999,71552,Chuck Sherman
41686,71552,Celebrity Dance-Off Host
54586,71552,Jim's Mother
28412,71552,Finch's Mother
4038,283384,Hazel Micallef
6575,283384,Detective Ray Green
9560,283384,Emily Micallef
17052,283384,Ben Wingate
55636,283384,Father Price
3894,534,John Connor
65731,534,Marcus Wright
21028,534,Kyle Reese
56455,534,Blair Williams
18997,534,Kate Connor
1283,534,Serena
4238,534,Barnes
76542,534,Prototype T-800
11086,534,General Ashdown
13724,534,Virginia
501,70706,Lilly Berger
550843,70706,Gerry
467645,70706,David Avery
3416,70706,Kate
3037,70706,Danny
6913,70706,
133,70706,
9048,70706,
934289,70706,
24045,138697,Jon
1245,138697,Barbara
1231,138697,Esther
18298,138697,Jon Sr.
21104,138697,Angela
60073,138697,Monica
10689,138697,Bobby
112879,138697,Danny
85142,138697,Priest
212429,138697,Gina
1223718,138697,Teacher
1813,138697,Hollywood Actress #1
38673,138697,Hollywood Actor #1
22122,138697,Hollywood Actress #2
9777,138697,Hollywood Actor #2
124972,138697,Herself (Adult Film Clip)
124136,138697,Herself (Adult Film Clip)
41990,138697,Herself (Adult Film Clip)
135659,138697,Herself (Adult Film Clip)
132388,138697,Herself (Adult Film Clip)
125611,138697,Herself (Adult Film Clip)
88578,138697,Herself (Adult Film Clip)
132381,138697,Herself (Adult Film Clip)
55680,138697,Himself (Adult Film Clip)
132328,138697,Herself (Adult Film Clip)
1197172,138697,Herself (Adult Film Clip)
577492,138697,Herself (Adult Film Clip)
132398,138697,Herself (Adult Film Clip)
136867,138697,Herself (Adult Film Clip)
591860,138697,Herself (Adult Film Clip)
139389,138697,Herself (Adult Film Clip)
88229,138697,Herself (Adult Film Clip)
17605,68726,Stacker Pentecost
56365,68726,Raleigh Becket
95101,68726,Dr. Newton Geiszler
2372,68726,Hannibal Chau
39659,68726,Gottlieb
18054,68726,Mako Mori
94864,68726,Herc Hansen
112692,68726,Aleksis Kaidanovsky
1038379,68726,Chuck Hansen
118590,68726,Tommy T
15376,68726,Miles
5365,68726,Ops Tendo Choi
10847,68726,Wizened Man
380,64807,Billy 'The Kid' McDonnen
16483,64807,Henry 'Razor' Sharp
1903,64807,Lightning
19498,64807,B.J.
55638,64807,"Dante Slate, Jr."
326,64807,Sally Rose
36424,64807,Frankie Brite
76021,64807,ER Doctor
27530,64807,Video Game Producer
500,75612,Jack
192,75612,Beech
18182,75612,Julia
127558,75612,Victoria
12795,75612,Sykes
6832,75612,Sally
20494,75612,Kara
8784,37724,James Bond
5309,37724,M
3810,37724,Silva
5469,37724,Gareth Mallory:M
2038,37724,Eve
1030261,37724,Sévérine
3926,37724,Kincade
17064,37724,Q
11045,37724,Patrice
15737,37724,Clair Dowar
100242,37724,Vanessa
1024234,37724,Bond's Lover
3223,10138,Tony Stark
12052,10138,Pepper Potts
1896,10138,"Lt. Col. James ""Rhodey"" Rhodes"
1245,10138,Natalie Rushman:Natasha Romanoff
6807,10138,Justin Hammer
2295,10138,Ivan Vanko
2231,10138,Nick Fury
9048,10138,Agent Coulson
21134,10138,Howard Stark
52865,10138,Senator Stern
6162,10138,Jarvis (voice)
51072,10138,U.S. Marshal
57451,10138,Christine Everhart
15277,10138,Happy Hogan
73641,10138,Herself
14741,10138,Detective Lemieux
40275,10138,Major Allen
7624,10138,Himself
113676,10138,Rebecca
81364,10138,Chess Roberts
95777,10138,Himself
83274,10138,Ironette Dancer
992389,10138,SWAT Sergeant Bellows (uncredited)
77824,10138,Security Guard Fighting Happy Hogan (uncredited)
3894,155,Bruce Wayne
1810,155,Joker
6383,155,Harvey Dent
3895,155,Alfred
1579,155,Rachel Dawes
64,155,Lt. James Gordon
192,155,Lucius Fox
2037,155,Scarecrow
101015,155,Lau
21316,155,Mayor of Gotham
21315,155,Salvatore Maroni
13939,155,Chechen
1904,155,Engel
87957,155,Stephen
128386,155,Loeb
58692,155,Barbara Gordon
886,155,The bank manager
1196130,155,Dopey
101014,155,Natascha
141770,155,Prisoner on Ferry
3036,143049,Rat Billings
34847,143049,Amy
19497,143049,Rubia
82663,143049,Candace
108919,143049,Josh
9306,143049,Bookstore owner
24292,143049,Stan
163774,143049,Todd
89585,143049,Sheryl
9599,143049,Mary Anne
55089,143049,Alex
53085,143049,Stan
145245,210908,Maddy Killian
44735,46195,Blu (voice)
1813,46195,Jewel (voice)
41087,46195,Linda (voice)
43775,46195,Alice:Goose (voice)
82092,46195,Pedro (voice)
27102,46195,Chloe:Goose (voice)
41798,46195,Rafael (voice)
134,46195,Nico (voice)
17289,46195,Tulio (voice)
55936,46195,Nigel (voice)
60255,46195,Fernando (voice)
56903,46195,Luiz (voice)
62067,46195,Marcel (voice)
9281,187596,Meghan Miles
11006,187596,Gordon
94098,187596,Rose
824,187596,Officer Dave
131723,187596,Denise
62692,187596,Kyle
1542,187596,Dan
37947,187596,Scrilla
6734,187596,Cab Driver
109708,187596,Officer Walter
4785,330,Dr. Ian Malcolm
1231,330,Dr. Sarah Harding
4935,330,Roland Tembo
4786,330,John Hammond
4937,330,Nick Van Owen
3229,330,Peter Ludlow
4938,330,Kelly Curtis Malcolm
4787,330,Tim Murphy
4788,330,Lex Murphy
488,330,Popcorn-Eating Man
53,330,Dieter Stark
38670,330,Cathy Bowman
46919,330,Dr. Robert Burke
31028,330,Eddie Carr
113935,330,Ajay Sidhu
11764,330,Butler
17141,236751,Todd Burpo
17521,236751,Sonja Burpo
19159,236751,Jay Wilkins
945302,236751,Mr. Jackson
16429,236751,Michael
117051,236751,Lee Watson
73421,152601,Theodore
1245,152601,Samantha (voice)
108916,152601,Catherine
9273,152601,Amy
59315,152601,Blind Date
73457,152601,Paul
117669,152601,Isabella
65727,152601,Dr. Johnson
211488,152601,
5953,152601,Alien Child
19278,152601,Chat Room Friend #2
41091,152601,Sexy Kitten
1248,152601,Alan Watts (voice)
10297,152532,Ron Woodroof
9278,152532,Dr. Eve Saks
7499,152532,Rayon
81681,152532,Dr. Sevard
18324,152532,Tucker
424,152532,David Wayne
2171,152532,Dr. Vass
114000,152532,T.J.
21200,227783,Surly
25541,227783,Andie
18269,227783,Grayson
3896,227783,Raccoon
32747,227783,King
190895,227783,Lana
52792,227783,Precious
76982,227783,Mole
86498,227783,Jimmy
118814,227783,Redline:Buddy
6166,238603,Dr. Lawrence Madsen
963227,238603,Mookie
3967,52520,Selene
9029,52520,Dr. Jacob Lane
8177,52520,Detective Sebastian
587020,52520,David
221116,52520,Eve
4391,52520,Thomas
65345,52520,Lida
115177,52520,British newscaster
211958,52520,Waterfront Cop
85505,52520,Lycan 2
31,109424,Captain Richard Phillips
2229,109424,Andrea Phillips
94864,109424,SEAL Commander
15824,109424,John Cronan
17199,109424,Ken Quinn
37204,109424,Mike Perry
37154,109424,Dan Phillips
1261694,109424,Muse
58475,109424,Maersk Alabama Crew
18918,72559,Roadblock
51976,72559,Flint
88995,72559,Jaye
62,72559,Joe Colton
11007,72559,Snake Eyes
378,72559,U.S. President
