movieId,title,avgVote,releaseYear,genres
97430,The Man with the Iron Fists,5.300000,2012,Action
10283,Friday the 13th Part VIII: Jason Takes Manhattan,5.000000,1989,Horror:Thriller
20036,The Prince & Me 3: A Royal Honeymoon,5.700000,2008,Comedy:Romance
10010,Brother Bear 2,6.000000,2006,Adventure:Animation:Comedy:Fantasy:Family
192132,Palo Alto,6.800000,2014,Drama:Romance
8467,Dumb and Dumber,6.500000,1994,Comedy
9313,The Man in the Iron Mask,6.100000,1998,Action:Adventure:Drama
79108,Starbuck,7.100000,2011,Comedy
4922,The Curious Case of Benjamin Button,6.900000,2008,Drama:Fantasy:Mystery:Thriller:Romance
23044,The September Issue,7.400000,2009,Documentary
21427,The Valet,6.500000,2006,Comedy
1977,The Grudge 3,5.400000,2009,Horror:Thriller
49020,Submarine,7.800000,2010,Comedy:Drama:Romance
11644,Blow Out,7.600000,1981,Crime:Drama:Mystery:Thriller
200085,The Flu,7.100000,2013,Action:Drama:Science Fiction
273641,Jackass Presents: Bad Grandpa .5,6.000000,2014,Comedy
11237,Anacondas: The Hunt for the Blood Orchid,5.300000,2004,Action:Adventure:Horror:Science Fiction:Thriller
123105,The Bay,5.100000,2012,Horror:Science Fiction:Thriller
45772,Gnomeo & Juliet,6.000000,2011,Animation:Family
747,Shaun of the Dead,7.000000,2004,Comedy:Horror
19918,Spread,5.300000,2009,Comedy:Drama:Romance
805,Rosemary's Baby,6.800000,1968,Drama:Horror:Mystery
229408,Training Wheels,8.000000,2013,Animation:Comedy:Family
217923,Young Detective Dee: Rise of the Sea Dragon,5.800000,2013,Action:Adventure:Crime:Fantasy
40161,The Decoy Bride,6.000000,2011,Comedy:Drama:Romance
5528,The Chorus,7.300000,2004,Drama:Musical
38884,Land and Freedom,8.300000,1995,Drama:History:Romance:War
11439,The Ghost Writer,6.400000,2010,Mystery:Thriller
10711,French Connection II,6.200000,1975,Action:Crime:Drama:Thriller
44363,Frozen,6.000000,2010,Thriller
16633,Somewhere in Time,6.600000,1980,Drama:Fantasy:Science Fiction:Romance
54113,The Swan Princess: Escape from Castle Mountain,7.200000,1997,Animation:Fantasy:Romance:Family
16866,Planet 51,5.900000,2009,Adventure:Animation:Comedy:Science Fiction:Family
13683,Tarzan & Jane,5.700000,2002,Animation:Comedy:Family
111,Scarface,7.500000,1983,Action:Adventure:Crime:Drama:Thriller
272,Batman Begins,7.100000,2005,Action:Crime:Drama
209276,Starred Up,7.400000,2013,Drama
19794,Labor Pains,4.900000,2009,Comedy:Romance
2022,Mr. Deeds,6.000000,2002,Comedy:Romance
12112,He Loves Me... He Loves Me Not,6.900000,2002,Drama:Thriller:Romance
9626,Red Sonja,6.000000,1985,Action:Adventure:Fantasy:Science Fiction
2360,Saving Grace,6.000000,2000,Comedy:Crime
9022,All the Boys Love Mandy Lane,5.900000,2006,Horror:Mystery:Thriller
14613,Next Avengers: Heroes of Tomorrow,7.200000,2008,Animation:Family
86829,Inside Llewyn Davis,7.200000,2013,Drama:Music
13486,The Scorpion King: Rise of a Warrior,4.700000,2008,Action:Adventure:Fantasy
11624,Everything You Always Wanted to Know About Sex* (*But Were Afraid to Ask),7.800000,1972,Comedy
8681,Taken,7.000000,2008,Action:Crime:Thriller
12192,Pathology,6.100000,2008,Crime:Horror:Thriller
9501,Crying Freeman,7.500000,1995,Action:Crime:Eastern
93394,Elevator,5.300000,2011,Thriller
994,Straw Dogs,7.800000,1971,Crime:Drama:Mystery:Thriller
68728,Oz: The Great and Powerful,5.600000,2013,Adventure:Fantasy:Family
26715,Bitch Slap,5.400000,2009,Action:Comedy:Crime:Drama:Thriller
1366,Rocky,6.900000,1976,Drama
10679,Iron Sky,5.700000,2012,Action:Comedy:Science Fiction
13363,The Man from Earth,7.800000,2007,Drama:Science Fiction
160704,The Berlin File,6.700000,2013,Action:Drama:Thriller
6639,Love in the Time of Cholera,6.700000,2007,Drama:Science Fiction:Romance
9968,The Big White,7.200000,2005,Comedy:Crime:Drama
74513,Special Forces,6.600000,2011,Action:Drama:War
4614,The Sum of All Fears,5.900000,2002,Action:Drama:Thriller
8676,Fool's Gold,5.100000,2008,Action:Adventure:Comedy:Romance
637,Life Is Beautiful,7.900000,1997,Comedy:Drama
45243,The Hangover Part II,5.900000,2011,Comedy
10800,Dragon Hunters,7.000000,2008,Animation:Family
77887,Hawaiian Vacation,6.500000,2011,Adventure:Animation:Comedy:Fantasy:Family:Short
1909,Don Juan DeMarco,6.000000,1995,Comedy:Drama:Romance
284,The Apartment,7.900000,1960,Comedy:Drama:Romance
4347,Atonement,6.700000,2007,Drama:Romance
13186,Wrong Turn 2: Dead End,5.300000,2007,Horror:Thriller
9772,Air Force One,5.900000,1997,Action:Adventure:Drama:Thriller
11007,Cheaper by the Dozen,5.400000,2003,Comedy:Drama:Family
50359,Hop,5.600000,2011,Animation:Comedy:Family
867,Sliver,5.400000,1993,Suspense:Romance
209274,Ida,6.700000,2013,Drama
11826,Sexy Beast,7.300000,2000,Action:Crime:Drama:Thriller
6968,The Baader Meinhof Complex,7.600000,2008,Action:Crime:Drama:History:Thriller
23047,Season of the Witch,5.600000,2011,Action:Adventure:Fantasy
39939,Super Troopers,6.900000,2001,Comedy:Crime:Mystery
34851,Predators,6.000000,2010,Action:Adventure:Science Fiction:Thriller
11077,Problem Child,5.400000,1990,Comedy
6557,27 Dresses,5.800000,2008,Comedy:Romance
228202,Meu Passado me Condena,6.500000,2013,Comedy
1620,Hitman,6.000000,2007,Action:Crime:Drama:Thriller
95919,Love,5.700000,2012,Drama:Romance
766,Army of Darkness,7.100000,1992,Comedy:Fantasy:Horror
59296,"Love, Wedding, Marriage",4.800000,2011,Comedy:Romance
783,Gandhi,7.000000,1982,Drama:History
149,Akira,7.700000,1988,Animation
173,"20,000 Leagues Under the Sea",6.800000,1954,Adventure:Drama:Science Fiction
11137,The Prince & Me,5.600000,2004,Comedy:Romance
49948,Fantasia 2000,6.700000,1999,Animation:Fantasy:Music:Science Fiction:Family
12079,Spun,7.000000,2002,Comedy:Crime:Drama:Indie
13475,Star Trek,7.300000,2009,Action:Adventure:Science Fiction
962,The Gold Rush,7.500000,1925,Comedy:Drama:Family
113,"Spring, Summer, Fall, Winter... and Spring",7.200000,2003,Drama
17653,The Legend,7.500000,1993,Action:Adventure:Comedy
141043,A Long Way Down,6.700000,2014,Comedy:Drama
10735,What a Girl Wants,6.200000,2003,Comedy:Drama:Romance:Family
145220,Muppets Most Wanted,6.700000,2014,Adventure:Comedy:Crime:Musical:Family
21474,Bring It On: Fight to the Finish,5.100000,2009,Comedy:Family
34806,The Back-Up Plan,5.500000,2010,Comedy:Romance
72559,G.I. Joe: Retaliation,5.400000,2013,Action:Adventure:Science Fiction:Thriller
31139,Office Romance,9.300000,1977,Comedy:Romance
8866,The Truth About Cats & Dogs,6.100000,1996,Comedy:Romance
13962,Blank Check,5.400000,1994,Comedy:Family
9262,My Mom's New Boyfriend,6.100000,2008,Action:Comedy:Romance
24056,The Tournament,6.400000,2009,Action:Horror:Thriller
80278,The Impossible,6.700000,2012,Disaster:Drama:History:Thriller
19204,The Beyond,7.300000,1981,Horror
38358,The Last Exorcism,5.800000,2010,Drama:Horror:Thriller
1832,Dogma,6.700000,1999,Adventure:Comedy:Fantasy
62931,Afro Samurai,7.200000,2007,Action:Adventure:Animation:Drama:Fantasy
1875,Fantomas Against Scotland Yard,7.500000,1967,Adventure:Comedy:Crime:Fantasy
8356,An Affair to Remember,6.800000,1957,Drama:Romance
118683,Maximum Conviction,5.200000,2012,Action:Adventure:Thriller
29918,Lassie,6.700000,1994,Action:Adventure:Drama:Family
7343,City of Men,6.500000,2007,Drama:Indie
62177,Brave,6.300000,2012,Action:Adventure:Animation:Comedy:Fantasy:Family
18176,Assassination of a High School President,7.200000,2008,Comedy:Crime:Mystery:Thriller:Indie
11852,The Hot Chick,6.000000,2002,Comedy:Fantasy:Science Fiction
15947,The Three Caballeros,7.300000,1944,Animation:Family
253370,Vaterfreuden,6.600000,2014,Comedy
24929,Return of the Living Dead Part II,6.300000,1988,Comedy:Horror
65599,The Woman,6.600000,2011,Crime:Drama:Horror:Thriller
57276,Pina,7.800000,2011,Documentary
11258,Hard Rain,5.300000,1998,Action:Crime:Thriller
115782,Jobs,6.100000,2013,Drama:History
51241,Heartbeats,7.600000,2010,Drama:Romance
509,Notting Hill,6.400000,1999,Comedy:Drama:Romance
11418,National Lampoon’s European Vacation,6.500000,1985,Adventure:Comedy:Romance
69668,Dream House,5.700000,2011,Drama:Horror:Mystery:Thriller
2009,"4 Months, 3 Weeks and 2 Days",7.400000,2007,Drama
11671,Elegy,6.300000,2008,Drama:Romance
11667,Street Fighter,4.400000,1994,Action:Adventure:Thriller
11673,Cyrano de Bergerac,7.300000,1990,Comedy:Drama:History:Romance
71668,Piranha 3DD,4.900000,2012,Comedy:Horror:Thriller
13370,A Mighty Wind,6.000000,2003,Comedy:Music
175528,Baggage Claim,6.500000,2013,Comedy
18892,Jawbreaker,5.200000,1999,Comedy
153,Lost in Translation,7.000000,2003,Drama
254473,Brick Mansions,5.900000,2014,Action:Crime:Drama
22536,Thirst,7.200000,2009,Drama:Horror:Thriller
12776,Johnny Stecchino,7.800000,1991,Comedy
21301,Barbershop 2:  Back in Business,6.200000,2004,Comedy
4244,The Kid,6.100000,2000,Comedy:Fantasy:Family
138843,The Conjuring,7.300000,2013,Horror:Thriller
172803,Hours,6.500000,2013,Drama:Thriller
180371,Vai Que Dá Certo,6.400000,2013,Comedy
151960,Planes,5.900000,2013,Adventure:Animation:Comedy:Family
20737,Air Bud,5.700000,1997,Comedy:Drama:Family
11284,Freddy's Dead: The Final Nightmare,5.700000,1991,Comedy:Horror:Thriller
10715,Looney Tunes: Back In Action,5.500000,2003,Animation:Comedy:Family
7549,Fearless,6.800000,2006,Action:Drama:Sport
211067,The Sacrament,6.200000,2013,Horror:Mystery:Suspense:Thriller
74725,Kill List,5.800000,2011,Crime:Horror:Thriller
123235,Paris-Manhattan,5.800000,2012,Comedy:Romance
2294,Jay and Silent Bob Strike Back,6.300000,2001,Comedy
1577,Resident Evil: Apocalypse,6.200000,2004,Action:Horror:Science Fiction
664,Twister,5.800000,1996,Action:Adventure:Disaster:Drama
121824,Stand Up Guys,6.100000,2012,Comedy:Crime:Drama
11199,Wild Hogs,5.700000,2007,Action:Adventure:Comedy
10438,Beethoven's 2nd,5.200000,1993,Comedy:Family
9360,Anaconda,5.000000,1997,Action:Adventure:Horror:Thriller
92000,Columbus Circle,5.600000,2012,Drama:Mystery:Thriller
4437,2010,6.300000,1984,Science Fiction:Thriller
7442,Sleeping with the Enemy,6.500000,1991,Drama:Suspense:Thriller
10249,The Rocketeer,6.600000,1991,Action:Adventure:Science Fiction:Family
12795,Another Gay Movie,5.300000,2006,Comedy:Romance
14008,Cadet Kelly,4.900000,2002,Comedy:Family:Kids
12120,My Stepmother is an Alien,5.700000,1988,Comedy:Science Fiction
261,Cat on a Hot Tin Roof,7.700000,1958,Drama:Romance
13934,Mater and the Ghostlight,7.400000,2006,Animation:Family:Short
138222,Best Man Down,6.200000,2012,Comedy:Drama
871,Planet of the Apes,6.900000,1968,Adventure:Mystery:Science Fiction
23202,Trick 'r Treat,6.500000,2007,Horror:Thriller
14859,Keith,6.900000,2008,Drama:Romance:Family:Indie
9728,Friday the 13th Part 3,6.200000,1982,Horror:Thriller
10214,Son of the Mask,4.300000,2005,Adventure:Comedy:Fantasy:Family
84330,Room 237,5.900000,2012,Documentary
11447,The Son's Room,6.300000,2001,Drama
11128,Ladder 49,6.200000,2004,Action:Drama:Thriller
11622,Blast from the Past,6.300000,1999,Comedy:Romance
10851,Revolver,6.200000,2005,Crime:Drama:Mystery:Thriller
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,7.600000,1964,Comedy:Drama:War
48650,Room in Rome,6.000000,2010,Drama:Erotic:Romance:Indie
12335,Bedknobs and Broomsticks,5.800000,1971,Adventure:Animation:Comedy:Fantasy:Music:Family
37707,Splice,5.400000,2009,Science Fiction:Thriller
45657,The Ward,6.700000,2010,Horror:Thriller
15512,Monsters vs Aliens,5.800000,2009,Adventure:Animation:Science Fiction:Family
19404,Dilwale Dulhania Le Jayenge,7.900000,1995,Comedy:Drama:Musical:Romance
39107,Dragon Ball Z: Fusion Reborn,7.900000,1995,Action:Animation:Eastern
11551,Small Soldiers,6.100000,1998,Action:Adventure:Comedy
248611,Mea Culpa,7.200000,2014,Action:Thriller
6478,Beyond the Sea,6.000000,2004,Drama:Musical
180,Minority Report,6.500000,2002,Action:Mystery:Science Fiction:Thriller
72207,The Five-Year Engagement,5.700000,2012,Comedy:Romance
178682,The Wizards Return: Alex vs. Alex,7.300000,2013,Adventure:Comedy:Drama
75736,Catch .44,5.400000,2011,Action:Drama:Thriller
9044,Tristan & Isolde,6.400000,2006,Drama
176241,Prison Break: The Final Break,7.800000,2009,Action:Drama:Thriller
593,Solaris,7.800000,1972,Adventure:Drama:Mystery:Science Fiction
4379,Monster-in-Law,6.000000,2005,Comedy:Romance
2058,Addicted to Love,6.100000,1997,Comedy:Romance
59861,Larry Crowne,5.900000,2011,Comedy:Drama:Romance
17159,Eddie Murphy: Raw,8.200000,1987,Comedy
68818,Blackthorn,7.600000,2011,Action:Adventure:Western
80321,Madagascar 3: Europe's Most Wanted,6.300000,2012,Animation
9424,Disturbing Behavior,6.200000,1998,Horror:Science Fiction:Thriller
9466,Celebrity,6.600000,1998,Comedy:Indie
17483,Shelter,8.200000,2007,Action:Drama:Romance
8835,Legally Blonde,5.700000,2001,Comedy:Romance
2832,Identity,7.100000,2003,Mystery:Thriller
132316,Jab Tak Hai Jaan,7.500000,2012,Drama:Romance
1280,3-Iron,8.000000,2004,Crime:Drama:Romance
532,Wallace and Gromit: A Close Shave,7.500000,1995,Animation:Comedy:Family
11835,Death Sentence,6.600000,2007,Action:Crime:Drama:Thriller
11586,Exorcist II: The Heretic,6.500000,1977,Fantasy:Horror:Thriller
10328,Cocoon,6.600000,1985,Comedy:Drama:Science Fiction
9598,Babe,5.900000,1995,Comedy:Drama:Fantasy:Family
26920,Assassin's Creed: Lineage,7.400000,2009,Action:Drama:History
8696,Calendar Girls,5.600000,2003,Comedy
19666,Lagaan: Once Upon a Time in India,7.800000,2001,Drama:Romance:Foreign
12572,"New York, I Love You",5.700000,2008,Comedy:Drama:Romance
11198,City Hunter,6.500000,1993,Action:Adventure:Comedy:Romance
768,From Hell,6.300000,2001,Action:Adventure:Crime:Drama:Horror:Mystery:Thriller
70821,Cyberbully,6.700000,2011,Drama:Family
50646,"Crazy, Stupid, Love.",6.700000,2011,Comedy:Drama:Romance
39691,Cats & Dogs: The Revenge of Kitty Galore,5.200000,2010,Comedy:Family
11777,I.Q.,6.100000,1994,Comedy:Drama:Romance
195423,Caboclo Western,5.300000,2013,Crime:Drama:Western:Romance
503,Poseidon,5.300000,2006,Action:Adventure:Drama:Thriller
708,The Living Daylights,6.000000,1987,Action:Adventure:Thriller
9787,Lords of Dogtown,6.600000,2005,Action:Drama:Indie
24795,Angels in the Outfield,5.700000,1994,Comedy:Drama:Fantasy:Family
242,The Godfather: Part III,6.900000,1990,Action:Crime:Drama:Thriller
168055,Love Is in the Air,5.300000,2013,Comedy:Romance
11430,The Lion King 1½,6.000000,2004,Animation
57586,African Cats,7.400000,2011,Adventure:Documentary:Family
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",6.500000,1995,Comedy:Road Movie
71254,Arena,5.100000,2011,Action:Science Fiction:Thriller
91739,Much Ado About Nothing,7.200000,2012,Comedy
24238,Mary and Max,7.500000,2009,Animation:Comedy:Drama
10478,Tin Cup,6.200000,1996,Comedy:Drama:Romance:Sports Film
39452,Exit Through the Gift Shop,7.500000,2010,Documentary
14003,Fullmetal Alchemist: Conqueror of Shamballa,7.900000,2005,Action:Adventure:Animation:Drama
22787,Whiteout,5.700000,2009,Action:Crime:Mystery:Thriller
12211,Highlander: Endgame,5.700000,2000,Action:Fantasy:Science Fiction
9997,Gabriel,5.500000,2007,Action:Fantasy:Horror:Science Fiction
806,The Omen,5.500000,2006,Drama:Horror:Thriller
10731,The Client,5.200000,1994,Crime:Drama:Mystery:Thriller
127918,The Gatekeepers,7.200000,2012,Documentary
62,2001: A Space Odyssey,7.300000,1968,Adventure:Mystery:Science Fiction
2789,The Chronicles of Riddick,6.400000,2004,Action:Adventure:Science Fiction:Thriller
10234,Funny Games,7.500000,1997,Drama:Horror:Thriller
13154,Showdown in Little Tokyo,6.500000,1991,Action:Comedy:Thriller
9280,Femme Fatale,6.900000,2002,Crime:Thriller:Romance
19898,Pandorum,6.200000,2009,Action:Horror:Mystery:Science Fiction:Thriller
84892,The Perks of Being a Wallflower,7.100000,2012,Drama:Romance
234,The Cabinet of Dr. Caligari,7.300000,1920,Crime:Drama:Horror:Thriller
1779,Roger & Me,7.200000,1989,Documentary:History
9721,7 Seconds,4.400000,2005,Action:Crime:Thriller
170689,Möbius,6.000000,2013,Thriller
50780,The Beaver,5.700000,2011,Drama
8461,Funny Games,5.700000,2007,Horror:Thriller
84329,Robot & Frank,6.700000,2012,Comedy:Crime:Drama
9454,Ever After: A Cinderella Story,6.600000,1998,Comedy:Drama:Romance
75802,Hysteria,6.400000,2011,Comedy:Romance
11047,Asterix the Gaul,5.800000,1967,Adventure:Animation:Comedy:Family
37050,Os Normais - O Filme,7.000000,2003,Comedy
4689,Sympathy for Mr. Vengeance,7.600000,2002,Action:Drama:Thriller
1571,Live Free or Die Hard,6.300000,2007,Action:Thriller
217993,Justice League: War,7.300000,2014,Animation
55301,Alvin and the Chipmunks: Chipwrecked,5.500000,2011,Animation:Comedy:Fantasy:Music:Family
101267,Katy Perry: Part of Me,6.100000,2012,Documentary:Music
20481,Nightbreed,6.200000,1990,Drama:Fantasy:Horror
9017,Outpost,7.200000,2008,Action:Adventure:Horror
199373,The Frozen Ground,6.400000,2013,Crime:Thriller
180948,Vehicle 19,5.100000,2013,Thriller
106646,The Wolf of Wall Street,8.000000,2013,Comedy:Crime:Drama
8273,American Wedding,6.000000,2003,Comedy:Romance
11219,The Trouble with Harry,6.900000,1955,Comedy:Mystery:Suspense:Thriller
239678,This Is Where I Leave You,6.700000,2014,Comedy
21452,Detective Conan: The Fourteenth Target,7.800000,1998,Crime:Thriller
102784,Two Rabbits,7.300000,2012,Action:Crime:Drama
2976,Hairspray,5.900000,2007,Comedy:Music:Romance
47854,Legend of the Fist: The Return of Chen Zhen,6.100000,2010,Action:Drama:History:Thriller
15997,The Land Before Time II: The Great Valley Adventure,5.300000,1994,Adventure:Animation:Family
11319,The Rescuers,6.600000,1977,Adventure:Animation:Fantasy:Family
816,Austin Powers: International Man of Mystery,6.300000,1997,Comedy:Crime:Science Fiction
12536,Home Alone 4,4.300000,2002,Comedy:Holiday:Family
163,Ocean's Twelve,6.300000,2004,Crime:Thriller
146381,Justin and the Knights of Valour,5.500000,2013,Adventure:Animation
9905,Shallow Grave,7.500000,1994,Comedy:Suspense:Thriller
158914,The Look of Love,5.700000,2013,Comedy:Drama
79697,Butter,6.200000,2011,Comedy
4836,Layer Cake,6.800000,2004,Crime:Drama:Thriller
11212,Baby's Day Out,6.100000,1994,Action:Adventure:Comedy:Family
76451,Come As You Are,6.700000,2011,Comedy:Drama
11229,Freeway,7.600000,1996,Comedy:Drama:Thriller:Indie
767,Harry Potter and the Half-Blood Prince,6.900000,2009,Adventure:Fantasy:Family
137321,Winter's Tale,6.500000,2014,Drama:Fantasy:Mystery:Romance
208277,Wetlands,5.200000,2013,Comedy:Drama
57201,The Lone Ranger,6.100000,2013,Action:Adventure:Western
11827,Heavy Metal,7.200000,1981,Animation:Science Fiction
17908,My Dog Skip,6.300000,2000,Comedy:Drama:Family
3580,Changeling,6.700000,2008,Drama:History:Mystery
58595,Snow White and the Huntsman,5.500000,2012,Adventure:Drama:Fantasy
8689,Cannibal Holocaust,6.400000,1980,Adventure:Horror
1791,The Piano Teacher,6.900000,2001,Drama:Romance
14900,The Great Muppet Caper,6.400000,1981,Comedy:Family
6964,Something's Gotta Give,5.800000,2003,Comedy:Romance
13597,Labyrinth,6.700000,1986,Fantasy
11087,The Hand that Rocks the Cradle,6.600000,1992,Drama:Thriller
83899,You're Next,6.900000,2011,Horror:Mystery:Thriller
14435,My Bloody Valentine,5.500000,2009,Horror:Mystery
591,The Da Vinci Code,6.100000,2006,Mystery:Thriller
27327,Phantom of the Paradise,8.000000,1974,Comedy:Fantasy:Horror:Musical:Thriller
19761,Saturn 3,5.300000,1980,Science Fiction:Thriller
84327,The Queen of Versailles,6.900000,2012,Documentary
4147,Road to Perdition,6.800000,2002,Crime:Drama:Thriller
173897,Resident Evil: Rising,5.900000,2016,Action:Horror:Science Fiction
9989,AntiTrust,5.600000,2001,Action:Crime:Drama:Suspense:Thriller
227359,Force of Execution,5.800000,2013,Action:Crime
6069,The Witches of Eastwick,5.700000,1987,Comedy:Fantasy:Horror:Science Fiction
1412,"Sex, Lies, and Videotape",5.900000,1989,Drama
18148,Tokyo Story,8.500000,1953,Drama
49706,Dream Home,6.600000,2010,Horror
